"#","Date Time GMT+01:00","Low Range μS/cm (LGR S/N: 10274764 SEN S/N: 10274764)","High Range μS/cm (LGR S/N: 10274764 SEN S/N: 10274764)","Temp °C (LGR S/N: 10274764 SEN S/N: 10274764)","Batt V (LGR S/N: 10274764 SEN S/N: 10274764)","Coupler Detached (LGR S/N: 10274764)","Coupler Attached (LGR S/N: 10274764)","Host Connected (LGR S/N: 10274764)","Stopped (LGR S/N: 10274764)","End Of File (LGR S/N: 10274764)"
1047,03/26/13 03:04:10 PM,14289.6,14393.2,19.60,3.60,,,,,
1048,03/26/13 03:04:15 PM,10499.9,10435.7,19.54,3.60,,,,,
1049,03/26/13 03:04:20 PM,6668.2,6617.9,19.47,3.60,,,,,
1050,03/26/13 03:04:25 PM,9252.7,9126.7,19.50,3.60,,,,,
1051,03/26/13 03:04:30 PM,13540.1,13618.5,19.59,3.60,,,,,
1052,03/26/13 03:04:35 PM,14275.5,14365.9,19.64,3.60,,,,,
1053,03/26/13 03:04:40 PM,14351.8,14431.7,19.64,3.60,,,,,
1054,03/26/13 03:04:45 PM,14419.9,14503.9,19.63,3.60,,,,,
1055,03/26/13 03:04:50 PM,14424.2,14513.9,19.61,3.60,,,,,
1056,03/26/13 03:04:55 PM,14451.2,14535.1,19.60,3.60,,,,,
1057,03/26/13 03:05:00 PM,14501.1,14581.2,19.59,3.60,,,,,
1058,03/26/13 03:05:05 PM,14602.9,14690.0,19.59,3.60,,,,,
1059,03/26/13 03:05:10 PM,14621.5,14711.3,19.57,3.60,,,,,
1060,03/26/13 03:05:15 PM,14634.5,14728.8,19.54,3.60,,,,,
1061,03/26/13 03:05:20 PM,14699.4,14779.0,19.54,3.60,,,,,
1062,03/26/13 03:05:25 PM,14771.8,14853.1,19.54,3.60,,,,,
1063,03/26/13 03:05:30 PM,15245.2,15332.5,19.53,3.60,,,,,
1064,03/26/13 03:05:35 PM,15443.0,15518.7,19.53,3.60,,,,,
1065,03/26/13 03:05:40 PM,15483.8,15546.8,19.53,3.60,,,,,
1066,03/26/13 03:05:45 PM,15514.0,15577.5,19.53,3.60,,,,,
1067,03/26/13 03:05:50 PM,15591.3,15655.6,19.52,3.60,,,,,
1068,03/26/13 03:05:55 PM,15600.5,15678.7,19.52,3.60,,,,,
1069,03/26/13 03:06:00 PM,15731.7,15807.1,19.50,3.60,,,,,
1070,03/26/13 03:06:05 PM,16031.3,16096.2,19.50,3.60,,,,,
1071,03/26/13 03:06:10 PM,16802.9,16842.4,19.49,3.60,,,,,
1072,03/26/13 03:06:15 PM,26593.1,24282.0,19.49,3.60,,,,,
1073,03/26/13 03:06:20 PM,30837.1,26439.0,19.47,3.60,,,,,
1074,03/26/13 03:06:25 PM,32893.6,27973.8,19.47,3.60,,,,,
1075,03/26/13 03:06:30 PM,32893.6,28613.3,19.45,3.60,,,,,
1076,03/26/13 03:06:35 PM,32893.6,28743.2,19.45,3.60,,,,,
1077,03/26/13 03:06:40 PM,32893.6,29019.8,19.43,3.60,,,,,
1078,03/26/13 03:06:45 PM,32893.6,29436.9,19.45,3.60,,,,,
1079,03/26/13 03:06:50 PM,32893.6,29639.8,19.43,3.60,,,,,
1080,03/26/13 03:06:55 PM,32893.6,29699.1,19.43,3.60,,,,,
1081,03/26/13 03:07:00 PM,32893.6,29889.8,19.45,3.60,,,,,
1082,03/26/13 03:07:05 PM,32893.6,30077.6,19.46,3.60,,,,,
1083,03/26/13 03:07:10 PM,32893.6,31043.8,19.46,3.60,,,,,
1084,03/26/13 03:07:15 PM,32893.6,30924.7,19.46,3.60,,,,,
1085,03/26/13 03:07:20 PM,32893.6,30516.0,19.46,3.60,,,,,
1086,03/26/13 03:07:25 PM,32893.6,30495.9,19.47,3.60,,,,,
1087,03/26/13 03:07:30 PM,32893.6,30172.6,19.45,3.60,,,,,
1088,03/26/13 03:07:35 PM,32893.6,31230.4,19.47,3.60,,,,,
1089,03/26/13 03:07:40 PM,32893.6,31808.9,19.47,3.60,,,,,
1090,03/26/13 03:07:45 PM,32893.6,31758.5,19.47,3.60,,,,,
1091,03/26/13 03:07:50 PM,32893.6,31524.4,19.49,3.60,,,,,
1092,03/26/13 03:07:55 PM,32893.6,31434.9,19.49,3.60,,,,,
1093,03/26/13 03:08:00 PM,32893.6,30745.1,19.47,3.60,,,,,
1094,03/26/13 03:08:05 PM,32893.6,30736.4,19.47,3.60,,,,,
1095,03/26/13 03:08:10 PM,32893.6,30631.5,19.47,3.60,,,,,
1096,03/26/13 03:08:15 PM,32893.6,30390.1,19.46,3.60,,,,,
1097,03/26/13 03:08:20 PM,32893.6,30083.2,19.46,3.60,,,,,
1098,03/26/13 03:08:25 PM,32893.6,30657.7,19.46,3.60,,,,,
1099,03/26/13 03:08:30 PM,32893.6,31272.9,19.47,3.60,,,,,
1100,03/26/13 03:08:35 PM,32893.6,31878.6,19.47,3.60,,,,,
1101,03/26/13 03:08:40 PM,32893.6,32241.8,19.47,3.60,,,,,
1102,03/26/13 03:08:45 PM,32893.6,32044.6,19.47,3.58,,,,,
1103,03/26/13 03:08:50 PM,32893.6,31462.6,19.47,3.60,,,,,
1104,03/26/13 03:08:55 PM,32893.6,31160.9,19.47,3.60,,,,,
1105,03/26/13 03:09:00 PM,32893.6,30637.3,19.47,3.60,,,,,
1106,03/26/13 03:09:05 PM,32893.6,30904.0,19.47,3.60,,,,,
1107,03/26/13 03:09:10 PM,32893.6,31154.8,19.47,3.60,,,,,
1108,03/26/13 03:09:15 PM,32893.6,31221.3,19.47,3.60,,,,,
1109,03/26/13 03:09:20 PM,32893.6,30960.3,19.47,3.60,,,,,
1110,03/26/13 03:09:25 PM,32893.6,31370.5,19.47,3.60,,,,,
1111,03/26/13 03:09:30 PM,32893.6,31160.9,19.47,3.60,,,,,
1112,03/26/13 03:09:35 PM,32893.6,31586.4,19.47,3.60,,,,,
1113,03/26/13 03:09:40 PM,32893.6,31358.3,19.47,3.60,,,,,
1114,03/26/13 03:09:45 PM,32893.6,31166.9,19.47,3.60,,,,,
1115,03/26/13 03:09:50 PM,32893.6,30657.7,19.47,3.60,,,,,
1116,03/26/13 03:09:55 PM,32893.6,30350.3,19.46,3.60,,,,,
1117,03/26/13 03:10:00 PM,32893.6,30279.5,19.46,3.60,,,,,
1118,03/26/13 03:10:05 PM,32893.6,30279.5,19.47,3.60,,,,,
1119,03/26/13 03:10:10 PM,32893.6,30192.2,19.46,3.60,,,,,
1120,03/26/13 03:10:15 PM,32893.6,30016.5,19.46,3.60,,,,,
1121,03/26/13 03:10:20 PM,32893.6,29983.4,19.45,3.60,,,,,
1122,03/26/13 03:10:25 PM,32893.6,30144.6,19.46,3.60,,,,,
1123,03/26/13 03:10:30 PM,32893.6,30183.8,19.46,3.60,,,,,
1124,03/26/13 03:10:35 PM,32893.6,30130.6,19.46,3.60,,,,,
1125,03/26/13 03:10:40 PM,32893.6,30158.6,19.45,3.60,,,,,
1126,03/26/13 03:10:45 PM,32893.6,30245.6,19.46,3.60,,,,,
1127,03/26/13 03:10:50 PM,32893.6,30370.2,19.47,3.60,,,,,
1128,03/26/13 03:10:55 PM,32893.6,30481.6,19.47,3.60,,,,,
1129,03/26/13 03:11:00 PM,32893.6,30573.7,19.47,3.60,,,,,
1130,03/26/13 03:11:05 PM,32893.6,30550.6,19.47,3.60,,,,,
1131,03/26/13 03:11:10 PM,32893.6,30565.0,19.47,3.60,,,,,
1132,03/26/13 03:11:15 PM,32893.6,30573.7,19.47,3.60,,,,,
1133,03/26/13 03:11:20 PM,32893.6,30432.9,19.46,3.60,,,,,
1134,03/26/13 03:11:25 PM,32893.6,30336.1,19.46,3.60,,,,,
1135,03/26/13 03:11:30 PM,32893.6,30327.6,19.46,3.60,,,,,
1136,03/26/13 03:11:35 PM,32893.6,30279.5,19.46,3.60,,,,,
1137,03/26/13 03:11:40 PM,32893.6,30192.2,19.46,3.60,,,,,
1138,03/26/13 03:11:45 PM,32893.6,30077.6,19.45,3.60,,,,,
1139,03/26/13 03:11:50 PM,32893.6,30279.5,19.46,3.60,,,,,
1140,03/26/13 03:11:55 PM,32893.6,30022.1,19.46,3.60,,,,,
1141,03/26/13 03:12:00 PM,32893.6,29870.6,19.45,3.60,,,,,
1142,03/26/13 03:12:05 PM,32893.6,29575.4,19.43,3.60,,,,,
1143,03/26/13 03:12:10 PM,32893.6,29511.3,19.43,3.60,,,,,
1144,03/26/13 03:12:15 PM,32893.6,29519.3,19.43,3.60,,,,,
1145,03/26/13 03:12:20 PM,32893.6,29474.0,19.42,3.60,,,,,
1146,03/26/13 03:12:25 PM,32893.6,29242.3,19.45,3.60,,,,,
1147,03/26/13 03:12:30 PM,32893.6,28625.7,19.45,3.60,,,,,
1148,03/26/13 03:12:35 PM,32893.6,27417.0,19.47,3.60,,,,,
1149,03/26/13 03:12:40 PM,20468.0,20062.7,19.47,3.60,,,,,
1150,03/26/13 03:12:45 PM,16908.9,16906.9,19.49,3.60,,,,,
1151,03/26/13 03:12:50 PM,16168.9,16176.5,19.49,3.60,,,,,
1152,03/26/13 03:12:55 PM,15939.7,15954.0,19.52,3.60,,,,,
1153,03/26/13 03:13:00 PM,15721.0,15750.6,19.50,3.60,,,,,
1154,03/26/13 03:13:05 PM,15679.7,15708.2,19.53,3.60,,,,,
1155,03/26/13 03:13:10 PM,15626.3,15671.0,19.52,3.60,,,,,
1156,03/26/13 03:13:15 PM,15583.7,15623.6,19.53,3.60,,,,,
1157,03/26/13 03:13:20 PM,15562.5,15600.5,19.53,3.60,,,,,
1158,03/26/13 03:13:25 PM,15503.4,15528.9,19.54,3.60,,,,,
1159,03/26/13 03:13:30 PM,14996.6,15020.7,19.54,3.60,,,,,
1160,03/26/13 03:13:35 PM,14764.5,14807.9,19.56,3.60,,,,,
1161,03/26/13 03:13:40 PM,14692.2,14740.1,19.59,3.60,,,,,
1162,03/26/13 03:13:45 PM,14558.4,14611.2,19.60,3.60,,,,,
1163,03/26/13 03:13:50 PM,14512.6,14566.2,19.61,3.60,,,,,
1164,03/26/13 03:13:55 PM,14506.9,14551.3,19.63,3.60,,,,,
1165,03/26/13 03:14:00 PM,14488.3,14546.3,19.64,3.60,,,,,
1166,03/26/13 03:14:05 PM,14475.5,14513.9,19.67,3.60,,,,,
1167,03/26/13 03:14:10 PM,13903.2,13953.9,19.66,3.60,,,,,
1168,03/26/13 03:14:15 PM,6690.5,6574.8,19.50,3.60,,,,,
1169,03/26/13 03:14:20 PM,3045.7,3141.2,19.25,3.60,,,,,
1170,03/26/13 03:14:25 PM,2648.4,2730.2,18.96,3.60,,,,,
1171,03/26/13 03:14:30 PM,3432.4,3519.2,19.24,3.60,,,,,
1172,03/26/13 03:14:35 PM,2307.6,2366.0,18.72,3.60,,,,,
1173,03/26/13 03:14:40 PM,2675.2,2758.4,18.83,3.60,,,,,
1174,03/26/13 03:14:45 PM,3894.3,3985.3,19.19,3.60,,,,,
1175,03/26/13 03:14:50 PM,3475.6,3567.5,19.24,3.60,,,,,
1176,03/26/13 03:14:55 PM,2354.4,2413.5,18.82,3.60,,,,,
1177,03/26/13 03:15:00 PM,1482.8,1471.3,18.48,3.60,,,,,
1178,03/26/13 03:15:05 PM,1212.5,1192.2,18.31,3.60,,,,,
1179,03/26/13 03:15:10 PM,1137.6,1111.3,18.24,3.60,,,,,
1180,03/26/13 03:15:15 PM,1134.3,1107.6,18.26,3.60,,,,,
1181,03/26/13 03:15:20 PM,1135.4,1108.2,18.23,3.60,,,,,
1182,03/26/13 03:15:25 PM,1135.4,1108.2,18.27,3.60,,,,,
1183,03/26/13 03:15:30 PM,1136.0,1108.9,18.29,3.60,,,,,
1184,03/26/13 03:15:35 PM,1134.3,1107.0,18.24,3.60,,,,,
1185,03/26/13 03:15:40 PM,1134.3,1108.2,18.20,3.60,,,,,
1186,03/26/13 03:15:45 PM,1135.4,1108.2,18.22,3.60,,,,,
1187,03/26/13 03:15:50 PM,1136.5,1108.9,18.17,3.60,,,,,
1188,03/26/13 03:15:55 PM,1136.0,1108.2,18.20,3.60,,,,,
1189,03/26/13 03:16:00 PM,1134.3,1107.6,18.22,3.60,,,,,
1190,03/26/13 03:16:05 PM,1133.7,1107.0,18.20,3.60,,,,,
1191,03/26/13 03:16:10 PM,1135.4,1108.2,18.19,3.60,,,,,
1192,03/26/13 03:16:15 PM,1164.2,1140.0,18.20,3.60,,,,,
1193,03/26/13 03:16:20 PM,1233.7,1213.2,18.24,3.60,,,,,
1194,03/26/13 03:16:25 PM,1151.5,1124.7,18.20,3.60,,,,,
1195,03/26/13 03:16:30 PM,1134.3,1107.0,18.19,3.60,,,,,
1196,03/26/13 03:16:35 PM,1134.3,1107.6,18.22,3.60,,,,,
1197,03/26/13 03:16:40 PM,1135.4,1108.2,18.22,3.60,,,,,
1198,03/26/13 03:16:45 PM,1134.3,1107.0,18.22,3.60,,,,,
1199,03/26/13 03:16:50 PM,1135.4,1107.6,18.20,3.60,,,,,
1200,03/26/13 03:16:55 PM,1134.3,1107.0,18.20,3.60,,,,,
1201,03/26/13 03:17:00 PM,1134.3,1106.4,18.20,3.60,,,,,
1202,03/26/13 03:17:05 PM,1136.0,1108.2,18.22,3.60,,,,,
1203,03/26/13 03:17:10 PM,1135.4,1108.2,18.23,3.60,,,,,
1204,03/26/13 03:17:15 PM,1135.4,1108.2,18.22,3.60,,,,,
1205,03/26/13 03:17:20 PM,1133.7,1107.0,18.20,3.60,,,,,
1206,03/26/13 03:17:25 PM,1133.7,1107.0,18.20,3.60,,,,,
1207,03/26/13 03:17:30 PM,1133.7,1106.4,18.20,3.60,,,,,
1208,03/26/13 03:17:35 PM,1135.4,1107.6,18.20,3.60,,,,,
1209,03/26/13 03:17:40 PM,1145.4,1118.6,18.17,3.60,,,,,
1210,03/26/13 03:17:45 PM,1296.2,1277.9,18.24,3.60,,,,,
1211,03/26/13 03:17:50 PM,2515.9,2615.6,18.72,3.60,,,,,
1212,03/26/13 03:17:55 PM,6294.9,6360.8,19.45,3.60,,,,,
1213,03/26/13 03:18:00 PM,14265.7,14344.8,19.59,3.60,,,,,
1214,03/26/13 03:18:05 PM,14343.3,14433.0,19.60,3.60,,,,,
1215,03/26/13 03:18:10 PM,14431.3,14502.7,19.60,3.60,,,,,
1216,03/26/13 03:18:15 PM,14444.1,14516.4,19.57,3.60,,,,,
1217,03/26/13 03:18:20 PM,14492.6,14571.2,19.57,3.60,,,,,
1218,03/26/13 03:18:25 PM,14631.6,14702.5,19.54,3.60,,,,,
1219,03/26/13 03:18:30 PM,14659.0,14721.3,19.52,3.60,,,,,
1220,03/26/13 03:18:35 PM,14770.3,14831.7,19.50,3.60,,,,,
1221,03/26/13 03:18:40 PM,15306.4,15361.8,19.50,3.60,,,,,
1222,03/26/13 03:18:45 PM,15511.0,15571.1,19.50,3.60,,,,,
1223,03/26/13 03:18:50 PM,15554.9,15612.0,19.50,3.60,,,,,
1224,03/26/13 03:18:55 PM,15605.0,15656.9,19.50,3.60,,,,,
1225,03/26/13 03:19:00 PM,15659.8,15699.2,19.49,3.60,,,,,
1226,03/26/13 03:19:05 PM,15779.2,15814.8,19.49,3.60,,,,,
1227,03/26/13 03:19:10 PM,15853.1,15890.8,19.49,3.60,,,,,
1228,03/26/13 03:19:15 PM,16004.9,16039.3,19.49,3.60,,,,,
1229,03/26/13 03:19:20 PM,16548.0,16554.0,19.49,3.60,,,,,
1230,03/26/13 03:19:25 PM,22927.1,22024.2,19.47,3.60,,,,,
1231,03/26/13 03:19:30 PM,32893.6,28073.4,19.46,3.60,,,,,
1232,03/26/13 03:19:35 PM,32893.6,28678.1,19.43,3.60,,,,,
1233,03/26/13 03:19:40 PM,32893.6,28983.9,19.42,3.60,,,,,
1234,03/26/13 03:19:45 PM,32893.6,29292.0,19.43,3.60,,,,,
1235,03/26/13 03:19:50 PM,32893.6,29602.2,19.43,3.60,,,,,
1236,03/26/13 03:19:55 PM,32893.6,29726.2,19.43,3.60,,,,,
1237,03/26/13 03:20:00 PM,32893.6,30002.7,19.45,3.60,,,,,
1238,03/26/13 03:20:05 PM,32893.6,30412.9,19.46,3.60,,,,,
1239,03/26/13 03:20:10 PM,32893.6,32012.5,19.49,3.60,,,,,
1240,03/26/13 03:20:15 PM,32893.6,32752.1,19.50,3.60,,,,,
1241,03/26/13 03:20:20 PM,32893.6,34191.0,19.50,3.60,,,,,
1242,03/26/13 03:20:25 PM,32893.6,34934.4,19.52,3.60,,,,,
1243,03/26/13 03:20:30 PM,32893.6,35331.2,19.52,3.60,,,,,
1244,03/26/13 03:20:35 PM,32893.6,35705.1,19.52,3.60,,,,,
1245,03/26/13 03:20:40 PM,32893.6,35741.7,19.53,3.60,,,,,
1246,03/26/13 03:20:45 PM,32893.6,35848.0,19.54,3.60,,,,,
1247,03/26/13 03:20:50 PM,32893.6,35893.1,19.54,3.60,,,,,
1248,03/26/13 03:20:55 PM,32893.6,35926.1,19.56,3.60,,,,,
1249,03/26/13 03:21:00 PM,32893.6,35946.7,19.57,3.60,,,,,
1250,03/26/13 03:21:05 PM,32893.6,35992.1,19.57,3.60,,,,,
1251,03/26/13 03:21:10 PM,32893.6,36012.8,19.59,3.60,,,,,
1252,03/26/13 03:21:15 PM,32893.6,36029.3,19.59,3.60,,,,,
1253,03/26/13 03:21:20 PM,32893.6,36045.9,19.59,3.60,,,,,
1254,03/26/13 03:21:25 PM,32893.6,36091.6,19.59,3.60,,,,,
1255,03/26/13 03:21:30 PM,32893.6,36124.9,19.59,3.60,,,,,
1256,03/26/13 03:21:35 PM,32893.6,36079.1,19.59,3.60,,,,,
1257,03/26/13 03:21:40 PM,32893.6,36091.6,19.60,3.60,,,,,
1258,03/26/13 03:21:45 PM,32893.6,36091.6,19.60,3.60,,,,,
1259,03/26/13 03:21:50 PM,32893.6,36124.9,19.60,3.60,,,,,
1260,03/26/13 03:21:55 PM,32893.6,36099.9,19.60,3.60,,,,,
1261,03/26/13 03:22:00 PM,32893.6,36120.7,19.61,3.60,,,,,
1262,03/26/13 03:22:05 PM,32893.6,36133.2,19.60,3.60,,,,,
1263,03/26/13 03:22:10 PM,32893.6,36120.7,19.60,3.60,,,,,
1264,03/26/13 03:22:15 PM,32893.6,36120.7,19.61,3.60,,,,,
1265,03/26/13 03:22:20 PM,32893.6,36108.2,19.61,3.60,,,,,
1266,03/26/13 03:22:25 PM,32893.6,36129.1,19.61,3.60,,,,,
1267,03/26/13 03:22:30 PM,32893.6,36108.2,19.61,3.60,,,,,
1268,03/26/13 03:22:35 PM,32893.6,36141.6,19.61,3.60,,,,,
1269,03/26/13 03:22:40 PM,32893.6,36133.2,19.61,3.60,,,,,
1270,03/26/13 03:22:45 PM,32893.6,36129.1,19.61,3.60,,,,,
1271,03/26/13 03:22:50 PM,32893.6,36141.6,19.61,3.60,,,,,
1272,03/26/13 03:22:55 PM,32893.6,36120.7,19.61,3.60,,,,,
1273,03/26/13 03:23:00 PM,32893.6,36154.1,19.61,3.60,,,,,
1274,03/26/13 03:23:05 PM,32893.6,36108.2,19.60,3.60,,,,,
1275,03/26/13 03:23:10 PM,32893.6,36120.7,19.60,3.60,,,,,
1276,03/26/13 03:23:15 PM,32893.6,36133.2,19.60,3.60,,,,,
1277,03/26/13 03:23:20 PM,32893.6,36162.4,19.60,3.60,,,,,
1278,03/26/13 03:23:25 PM,32893.6,36149.9,19.60,3.60,,,,,
1279,03/26/13 03:23:30 PM,32893.6,36141.6,19.60,3.60,,,,,
1280,03/26/13 03:23:35 PM,32893.6,36149.9,19.61,3.60,,,,,
1281,03/26/13 03:23:40 PM,32893.6,36141.6,19.60,3.60,,,,,
1282,03/26/13 03:23:45 PM,32893.6,36129.1,19.61,3.60,,,,,
1283,03/26/13 03:23:50 PM,32893.6,36129.1,19.61,3.60,,,,,
1284,03/26/13 03:23:55 PM,32893.6,36141.6,19.61,3.60,,,,,
1285,03/26/13 03:24:00 PM,32893.6,36149.9,19.61,3.60,,,,,
1286,03/26/13 03:24:05 PM,32893.6,36137.4,19.61,3.60,,,,,
1287,03/26/13 03:24:10 PM,32893.6,36124.9,19.61,3.60,,,,,
1288,03/26/13 03:24:15 PM,32893.6,36129.1,19.61,3.60,,,,,
1289,03/26/13 03:24:20 PM,32893.6,36191.7,19.61,3.60,,,,,
1290,03/26/13 03:24:25 PM,32893.6,36162.4,19.61,3.60,,,,,
1291,03/26/13 03:24:30 PM,32893.6,36137.4,19.61,3.60,,,,,
1292,03/26/13 03:24:35 PM,32893.6,36175.0,19.63,3.60,,,,,
1293,03/26/13 03:24:40 PM,32893.6,36191.7,19.61,3.60,,,,,
1294,03/26/13 03:24:45 PM,32893.6,36149.9,19.61,3.60,,,,,
1295,03/26/13 03:24:50 PM,32893.6,36137.4,19.61,3.60,,,,,
1296,03/26/13 03:24:55 PM,32893.6,36037.6,19.60,3.60,,,,,
1297,03/26/13 03:25:00 PM,32893.6,35917.8,19.57,3.60,,,,,
1298,03/26/13 03:25:05 PM,32893.6,35591.6,19.54,3.60,,,,,
1299,03/26/13 03:25:10 PM,32893.6,35106.1,19.53,3.60,,,,,
1300,03/26/13 03:25:15 PM,32893.6,34128.1,19.53,3.60,,,,,
1301,03/26/13 03:25:20 PM,32893.6,31438.0,19.52,3.60,,,,,
1302,03/26/13 03:25:25 PM,32893.6,29955.8,19.46,3.60,,,,,
1303,03/26/13 03:25:30 PM,32893.6,29639.8,19.45,3.60,,,,,
1304,03/26/13 03:25:35 PM,32893.6,29252.7,19.45,3.60,,,,,
1305,03/26/13 03:25:40 PM,32893.6,28821.2,19.46,3.60,,,,,
1306,03/26/13 03:25:45 PM,23469.0,21775.2,19.47,3.60,,,,,
1307,03/26/13 03:25:50 PM,17618.7,17489.7,19.50,3.60,,,,,
1308,03/26/13 03:25:55 PM,16048.5,16057.4,19.50,3.60,,,,,
1309,03/26/13 03:26:00 PM,15911.8,15929.5,19.52,3.60,,,,,
1310,03/26/13 03:26:05 PM,15823.8,15843.2,19.53,3.60,,,,,
1311,03/26/13 03:26:10 PM,15750.1,15775.0,19.54,3.60,,,,,
1312,03/26/13 03:26:15 PM,15640.0,15664.6,19.54,3.60,,,,,
1313,03/26/13 03:26:20 PM,15567.0,15591.6,19.53,3.60,,,,,
1314,03/26/13 03:26:25 PM,15532.2,15551.9,19.54,3.60,,,,,
1315,03/26/13 03:26:30 PM,14802.2,14828.0,19.57,3.60,,,,,
1316,03/26/13 03:26:35 PM,14750.0,14782.7,19.57,3.60,,,,,
1317,03/26/13 03:26:40 PM,14716.7,14756.4,19.59,3.60,,,,,
1318,03/26/13 03:26:45 PM,14692.2,14730.1,19.60,3.60,,,,,
1319,03/26/13 03:26:50 PM,14581.3,14628.7,19.60,3.60,,,,,
1320,03/26/13 03:26:55 PM,14524.0,14560.0,19.60,3.60,,,,,
1321,03/26/13 03:27:00 PM,14505.4,14556.3,19.63,3.60,,,,,
1322,03/26/13 03:27:05 PM,14512.6,14547.5,19.66,3.60,,,,,
1323,03/26/13 03:27:10 PM,14456.9,14489.0,19.70,3.60,,,,,
1324,03/26/13 03:27:15 PM,13264.1,13298.8,19.70,3.60,,,,,
1325,03/26/13 03:27:20 PM,6352.6,6263.1,19.61,3.60,,,,,
1326,03/26/13 03:27:25 PM,3040.5,3131.2,19.29,3.60,,,,,
1327,03/26/13 03:27:30 PM,2101.0,2148.6,18.72,3.60,,,,,
1328,03/26/13 03:27:35 PM,1429.6,1421.6,18.48,3.60,,,,,
1329,03/26/13 03:27:40 PM,1357.9,1345.7,18.40,3.60,,,,,
1330,03/26/13 03:27:45 PM,1158.1,1130.8,18.23,3.60,,,,,
1331,03/26/13 03:27:50 PM,1138.7,1111.9,18.24,3.60,,,,,
1332,03/26/13 03:27:55 PM,1137.6,1110.1,18.24,3.60,,,,,
1333,03/26/13 03:28:00 PM,1136.0,1109.5,18.23,3.60,,,,,
1334,03/26/13 03:28:05 PM,1136.0,1108.9,18.24,3.60,,,,,
1335,03/26/13 03:28:10 PM,1136.5,1109.5,18.26,3.60,,,,,
1336,03/26/13 03:28:15 PM,1137.1,1110.1,18.29,3.60,,,,,
1337,03/26/13 03:28:20 PM,1137.6,1110.7,18.31,3.60,,,,,
1338,03/26/13 03:28:25 PM,1137.6,1111.3,18.31,3.60,,,,,
1339,03/26/13 03:28:30 PM,1136.0,1108.2,18.26,3.60,,,,,
1340,03/26/13 03:28:35 PM,1136.0,1108.2,18.22,3.60,,,,,
1341,03/26/13 03:28:40 PM,1135.4,1108.2,18.20,3.60,,,,,
1342,03/26/13 03:28:45 PM,1133.7,1106.4,18.19,3.60,,,,,
1343,03/26/13 03:28:50 PM,1133.7,1107.0,18.20,3.60,,,,,
1344,03/26/13 03:28:55 PM,1133.7,1107.0,18.22,3.60,,,,,
1345,03/26/13 03:29:00 PM,1133.7,1106.4,18.20,3.60,,,,,
1346,03/26/13 03:29:05 PM,1133.7,1106.4,18.22,3.60,,,,,
1347,03/26/13 03:29:10 PM,1133.7,1106.4,18.23,3.60,,,,,
1348,03/26/13 03:29:15 PM,1133.2,1105.8,18.22,3.60,,,,,
1349,03/26/13 03:29:20 PM,1133.2,1106.4,18.22,3.60,,,,,
1350,03/26/13 03:29:25 PM,1132.6,1105.8,18.19,3.60,,,,,
1351,03/26/13 03:29:30 PM,1133.7,1106.4,18.22,3.60,,,,,
1352,03/26/13 03:29:35 PM,1133.2,1106.4,18.23,3.60,,,,,
1353,03/26/13 03:29:40 PM,1133.7,1107.0,18.23,3.60,,,,,
1354,03/26/13 03:29:45 PM,1133.2,1105.8,18.23,3.60,,,,,
1355,03/26/13 03:29:50 PM,1133.2,1105.2,18.22,3.60,,,,,
1356,03/26/13 03:29:55 PM,1132.6,1105.8,18.23,3.60,,,,,
1357,03/26/13 03:30:00 PM,1132.6,1105.2,18.23,3.60,,,,,
1358,03/26/13 03:30:05 PM,1133.2,1105.2,18.22,3.60,,,,,
1359,03/26/13 03:30:10 PM,1132.6,1105.2,18.22,3.60,,,,,
1360,03/26/13 03:30:15 PM,1132.1,1105.2,18.23,3.60,,,,,
1361,03/26/13 03:30:20 PM,1133.2,1105.2,18.23,3.60,,,,,
1362,03/26/13 03:30:25 PM,1132.1,1104.6,18.22,3.60,,,,,
1363,03/26/13 03:30:30 PM,1133.2,1106.4,18.22,3.60,,,,,
1364,03/26/13 03:30:35 PM,1133.7,1106.4,18.19,3.60,,,,,
1365,03/26/13 03:30:40 PM,1163.1,1138.1,18.19,3.60,,,,,
1366,03/26/13 03:30:45 PM,2456.3,2535.2,18.61,3.60,,,,,
1367,03/26/13 03:30:50 PM,6848.0,6856.3,19.28,3.60,,,,,
1368,03/26/13 03:30:55 PM,14160.3,14238.3,19.43,3.60,,,,,
1369,03/26/13 03:31:00 PM,14419.9,14480.2,19.52,3.60,,,,,
1370,03/26/13 03:31:05 PM,14455.5,14522.6,19.56,3.60,,,,,
1371,03/26/13 03:31:10 PM,14562.7,14618.7,19.57,3.60,,,,,
1372,03/26/13 03:31:15 PM,14651.8,14716.3,19.53,3.60,,,,,
1373,03/26/13 03:31:20 PM,14677.7,14733.8,19.53,3.60,,,,,
1374,03/26/13 03:31:25 PM,14729.7,14784.0,19.50,3.60,,,,,
1375,03/26/13 03:31:30 PM,14961.4,15023.2,19.52,3.60,,,,,
1376,03/26/13 03:31:35 PM,15367.8,15416.5,19.50,3.60,,,,,
1377,03/26/13 03:31:40 PM,15524.6,15562.1,19.50,3.60,,,,,
1378,03/26/13 03:31:45 PM,15556.4,15606.9,19.50,3.60,,,,,
1379,03/26/13 03:31:50 PM,15595.9,15645.4,19.50,3.60,,,,,
1380,03/26/13 03:31:55 PM,15638.5,15689.0,19.49,3.60,,,,,
1381,03/26/13 03:32:00 PM,15779.2,15820.0,19.49,3.60,,,,,
