"Plot Title: 10274764"
"#","Date Time, GMT+01:00","Low Range, μS/cm (LGR S/N: 10274764, SEN S/N: 10274764)","High Range, μS/cm (LGR S/N: 10274764, SEN S/N: 10274764)","Temp, °C (LGR S/N: 10274764, SEN S/N: 10274764)","Batt, V (LGR S/N: 10274764, SEN S/N: 10274764)","Coupler Detached (LGR S/N: 10274764)","Coupler Attached (LGR S/N: 10274764)","Host Connected (LGR S/N: 10274764)","Stopped (LGR S/N: 10274764)","End Of File (LGR S/N: 10274764)"
1059,03/27/13 11:50:30 AM,1135.4,1108.9,18.24,3.57,,,,,
1060,03/27/13 11:50:32 AM,1135.4,1108.2,18.24,3.57,,,,,
1061,03/27/13 11:50:34 AM,1135.4,1108.9,18.24,3.57,,,,,
1062,03/27/13 11:50:36 AM,1135.4,1108.9,18.24,3.57,,,,,
1063,03/27/13 11:50:38 AM,1135.4,1108.9,18.24,3.57,,,,,
1064,03/27/13 11:50:40 AM,1135.4,1108.9,18.24,3.57,,,,,
1065,03/27/13 11:50:42 AM,1135.4,1108.2,18.23,3.57,,,,,
1066,03/27/13 11:50:44 AM,1135.4,1108.2,18.20,3.57,,,,,
1067,03/27/13 11:50:46 AM,1134.9,1107.6,18.22,3.57,,,,,
1068,03/27/13 11:50:48 AM,1134.9,1107.6,18.20,3.57,,,,,
1069,03/27/13 11:50:50 AM,1134.3,1107.0,18.22,3.57,,,,,
1070,03/27/13 11:50:52 AM,1134.3,1107.0,18.22,3.57,,,,,
1071,03/27/13 11:50:54 AM,1134.9,1107.6,18.22,3.57,,,,,
1072,03/27/13 11:50:56 AM,1134.3,1107.0,18.22,3.57,,,,,
1073,03/27/13 11:50:58 AM,1134.3,1107.0,18.20,3.57,,,,,
1074,03/27/13 11:51:00 AM,1134.3,1107.0,18.20,3.57,,,,,
1075,03/27/13 11:51:02 AM,1134.3,1107.0,18.19,3.57,,,,,
1076,03/27/13 11:51:04 AM,1134.9,1107.0,18.22,3.57,,,,,
1077,03/27/13 11:51:06 AM,1134.3,1107.0,18.22,3.57,,,,,
1078,03/27/13 11:51:08 AM,1134.3,1107.0,18.22,3.57,,,,,
1079,03/27/13 11:51:10 AM,1133.7,1107.0,18.22,3.57,,,,,
1080,03/27/13 11:51:12 AM,1134.3,1107.0,18.20,3.57,,,,,
1081,03/27/13 11:51:14 AM,1134.9,1107.0,18.23,3.57,,,,,
1082,03/27/13 11:51:16 AM,1133.7,1107.0,18.20,3.57,,,,,
1083,03/27/13 11:51:18 AM,1133.7,1107.0,18.22,3.57,,,,,
1084,03/27/13 11:51:20 AM,1133.7,1106.4,18.20,3.57,,,,,
1085,03/27/13 11:51:22 AM,1134.3,1107.0,18.20,3.57,,,,,
1086,03/27/13 11:51:24 AM,1134.3,1107.0,18.23,3.57,,,,,
1087,03/27/13 11:51:26 AM,1134.3,1107.0,18.22,3.57,,,,,
1088,03/27/13 11:51:28 AM,1133.7,1107.0,18.20,3.57,,,,,
1089,03/27/13 11:51:30 AM,1134.3,1107.0,18.20,3.57,,,,,
1090,03/27/13 11:51:32 AM,1133.7,1106.4,18.20,3.57,,,,,
1091,03/27/13 11:51:34 AM,1133.2,1106.4,18.22,3.57,,,,,
1092,03/27/13 11:51:36 AM,1133.7,1106.4,18.20,3.57,,,,,
1093,03/27/13 11:51:38 AM,1133.7,1107.0,18.22,3.57,,,,,
1094,03/27/13 11:51:40 AM,1134.3,1107.0,18.22,3.57,,,,,
1095,03/27/13 11:51:42 AM,1133.2,1106.4,18.22,3.57,,,,,
1096,03/27/13 11:51:44 AM,1133.2,1106.4,18.22,3.57,,,,,
1097,03/27/13 11:51:46 AM,1133.2,1106.4,18.22,3.57,,,,,
1098,03/27/13 11:51:48 AM,1133.2,1106.4,18.22,3.57,,,,,
1099,03/27/13 11:51:50 AM,1133.2,1107.0,18.20,3.57,,,,,
1100,03/27/13 11:51:52 AM,1133.7,1106.4,18.20,3.57,,,,,
1101,03/27/13 11:51:54 AM,1133.2,1105.8,18.22,3.57,,,,,
1102,03/27/13 11:51:56 AM,1133.7,1106.4,18.22,3.57,,,,,
1103,03/27/13 11:51:58 AM,1133.2,1106.4,18.20,3.57,,,,,
1104,03/27/13 11:52:00 AM,1133.2,1107.0,18.20,3.57,,,,,
1105,03/27/13 11:52:02 AM,1133.7,1106.4,18.22,3.57,,,,,
1106,03/27/13 11:52:04 AM,1133.7,1106.4,18.20,3.57,,,,,
1107,03/27/13 11:52:06 AM,1134.3,1106.4,18.22,3.57,,,,,
1108,03/27/13 11:52:08 AM,1133.7,1107.0,18.22,3.57,,,,,
1109,03/27/13 11:52:10 AM,1133.7,1106.4,18.22,3.57,,,,,
1110,03/27/13 11:52:12 AM,1134.3,1106.4,18.20,3.57,,,,,
1111,03/27/13 11:52:14 AM,1134.3,1106.4,18.22,3.57,,,,,
1112,03/27/13 11:52:16 AM,1134.3,1107.0,18.22,3.57,,,,,
1113,03/27/13 11:52:18 AM,1134.3,1106.4,18.22,3.57,,,,,
1114,03/27/13 11:52:20 AM,1133.7,1107.0,18.20,3.57,,,,,
1115,03/27/13 11:52:22 AM,1133.2,1106.4,18.20,3.57,,,,,
1116,03/27/13 11:52:24 AM,1134.3,1107.0,18.20,3.57,,,,,
1117,03/27/13 11:52:26 AM,1134.3,1107.0,18.20,3.57,,,,,
1118,03/27/13 11:52:28 AM,1134.3,1107.0,18.22,3.57,,,,,
1119,03/27/13 11:52:30 AM,1135.4,1108.9,18.20,3.57,,,,,
1120,03/27/13 11:52:32 AM,1134.9,1107.6,18.20,3.57,,,,,
1121,03/27/13 11:52:34 AM,1134.9,1107.0,18.20,3.57,,,,,
1122,03/27/13 11:52:36 AM,1135.4,1108.2,18.20,3.57,,,,,
1123,03/27/13 11:52:38 AM,1134.9,1108.2,18.20,3.57,,,,,
1124,03/27/13 11:52:40 AM,1139.8,1112.5,18.20,3.57,,,,,
1125,03/27/13 11:52:42 AM,1158.7,1133.3,18.23,3.57,,,,,
1126,03/27/13 11:52:44 AM,1196.9,1175.0,18.24,3.57,,,,,
1127,03/27/13 11:52:46 AM,1401.9,1393.7,18.31,3.57,,,,,
1128,03/27/13 11:52:48 AM,1525.5,1534.1,18.34,3.57,,,,,
1129,03/27/13 11:52:50 AM,1842.7,1873.4,18.43,3.56,,,,,
1130,03/27/13 11:52:52 AM,2147.0,2200.6,18.51,3.57,,,,,
1131,03/27/13 11:52:54 AM,2557.8,2631.7,18.62,3.57,,,,,
1132,03/27/13 11:52:56 AM,2788.6,2881.7,18.72,3.57,,,,,
1133,03/27/13 11:52:58 AM,3368.8,3471.7,18.97,3.57,,,,,
1134,03/27/13 11:53:00 AM,3583.9,3686.8,19.03,3.57,,,,,
1135,03/27/13 11:53:02 AM,4019.7,4109.0,19.12,3.57,,,,,
1136,03/27/13 11:53:04 AM,4667.5,4707.1,19.17,3.57,,,,,
1137,03/27/13 11:53:06 AM,5851.0,5829.4,19.19,3.57,,,,,
1138,03/27/13 11:53:08 AM,10764.2,10715.3,19.35,3.56,,,,,
1139,03/27/13 11:53:10 AM,13029.3,13130.2,19.42,3.57,,,,,
1140,03/27/13 11:53:12 AM,13444.5,13479.4,19.42,3.57,,,,,
1141,03/27/13 11:53:14 AM,14160.3,14174.1,19.49,3.57,,,,,
1142,03/27/13 11:53:16 AM,14298.1,14312.6,19.54,3.57,,,,,
1143,03/27/13 11:53:18 AM,14315.0,14312.6,19.53,3.57,,,,,
1144,03/27/13 11:53:20 AM,14381.6,14388.2,19.60,3.57,,,,,
1145,03/27/13 11:53:22 AM,14412.8,14418.0,19.61,3.57,,,,,
1146,03/27/13 11:53:24 AM,14444.1,14440.4,19.61,3.57,,,,,
1147,03/27/13 11:53:26 AM,14455.5,14456.6,19.61,3.57,,,,,
1148,03/27/13 11:53:28 AM,14429.9,14429.2,19.63,3.57,,,,,
1149,03/27/13 11:53:30 AM,14425.6,14433.0,19.60,3.57,,,,,
1150,03/27/13 11:53:32 AM,14455.5,14450.4,19.60,3.56,,,,,
1151,03/27/13 11:53:34 AM,14461.2,14467.8,19.60,3.57,,,,,
1152,03/27/13 11:53:36 AM,14479.7,14475.3,19.60,3.57,,,,,
1153,03/27/13 11:53:38 AM,14492.6,14482.7,19.60,3.57,,,,,
1154,03/27/13 11:53:40 AM,14485.4,14484.0,19.60,3.56,,,,,
1155,03/27/13 11:53:42 AM,14504.0,14496.4,19.60,3.57,,,,,
1156,03/27/13 11:53:44 AM,14516.9,14496.4,19.57,3.57,,,,,
1157,03/27/13 11:53:46 AM,14567.0,14550.0,19.60,3.57,,,,,
1158,03/27/13 11:53:48 AM,14591.4,14575.0,19.60,3.56,,,,,
1159,03/27/13 11:53:50 AM,14647.4,14629.9,19.60,3.57,,,,,
1160,03/27/13 11:53:52 AM,14699.4,14688.7,19.59,3.57,,,,,
1161,03/27/13 11:53:54 AM,14719.6,14693.7,19.57,3.56,,,,,
1162,03/27/13 11:53:56 AM,14724.0,14705.0,19.57,3.57,,,,,
1163,03/27/13 11:53:58 AM,14744.2,14711.3,19.57,3.57,,,,,
1164,03/27/13 11:54:00 AM,14744.2,14720.0,19.59,3.57,,,,,
1165,03/27/13 11:54:02 AM,14744.2,14720.0,19.57,3.57,,,,,
1166,03/27/13 11:54:04 AM,14751.5,14723.8,19.56,3.57,,,,,
1167,03/27/13 11:54:06 AM,14757.3,14721.3,19.57,3.57,,,,,
1168,03/27/13 11:54:08 AM,14750.0,14726.3,19.57,3.57,,,,,
1169,03/27/13 11:54:10 AM,14764.5,14732.6,19.57,3.57,,,,,
1170,03/27/13 11:54:12 AM,14776.1,14733.8,19.57,3.57,,,,,
1171,03/27/13 11:54:14 AM,14750.0,14733.8,19.57,3.56,,,,,
1172,03/27/13 11:54:16 AM,14776.1,14731.3,19.57,3.56,,,,,
1173,03/27/13 11:54:18 AM,14768.9,14733.8,19.57,3.57,,,,,
1174,03/27/13 11:54:20 AM,14776.1,14738.8,19.57,3.56,,,,,
1175,03/27/13 11:54:22 AM,14774.7,14745.1,19.57,3.57,,,,,
1176,03/27/13 11:54:24 AM,14781.9,14752.6,19.57,3.56,,,,,
1177,03/27/13 11:54:26 AM,14768.9,14743.9,19.56,3.57,,,,,
1178,03/27/13 11:54:28 AM,14781.9,14737.6,19.56,3.57,,,,,
1179,03/27/13 11:54:30 AM,14774.7,14732.6,19.59,3.57,,,,,
1180,03/27/13 11:54:32 AM,14761.6,14717.5,19.60,3.56,,,,,
1181,03/27/13 11:54:34 AM,14754.4,14712.5,19.60,3.56,,,,,
1182,03/27/13 11:54:36 AM,14761.6,14712.5,19.59,3.56,,,,,
1183,03/27/13 11:54:38 AM,14754.4,14722.5,19.59,3.56,,,,,
1184,03/27/13 11:54:40 AM,14781.9,14737.6,19.59,3.57,,,,,
1185,03/27/13 11:54:42 AM,14793.5,14745.1,19.57,3.56,,,,,
1186,03/27/13 11:54:44 AM,14819.7,14779.0,19.57,3.56,,,,,
1187,03/27/13 11:54:46 AM,14834.2,14794.0,19.57,3.57,,,,,
1188,03/27/13 11:54:48 AM,14885.3,14835.5,19.57,3.56,,,,,
1189,03/27/13 11:54:50 AM,14904.3,14848.1,19.56,3.57,,,,,
1190,03/27/13 11:54:52 AM,14951.1,14913.5,19.56,3.56,,,,,
1191,03/27/13 11:54:54 AM,15037.8,14980.3,19.56,3.56,,,,,
1192,03/27/13 11:54:56 AM,15079.1,15028.3,19.56,3.57,,,,,
1193,03/27/13 11:54:58 AM,15179.8,15129.4,19.56,3.57,,,,,
1194,03/27/13 11:55:00 AM,15164.9,15126.9,19.56,3.56,,,,,
1195,03/27/13 11:55:02 AM,15309.4,15257.5,19.56,3.57,,,,,
1196,03/27/13 11:55:04 AM,15370.8,15313.4,19.56,3.56,,,,,
1197,03/27/13 11:55:06 AM,15435.5,15369.4,19.56,3.56,,,,,
1198,03/27/13 11:55:08 AM,15400.9,15336.3,19.56,3.57,,,,,
1199,03/27/13 11:55:10 AM,15456.6,15402.5,19.56,3.57,,,,,
1200,03/27/13 11:55:12 AM,15571.6,15507.2,19.56,3.57,,,,,
1201,03/27/13 11:55:14 AM,15576.1,15507.2,19.56,3.57,,,,,
1202,03/27/13 11:55:16 AM,15621.8,15550.6,19.56,3.56,,,,,
1203,03/27/13 11:55:18 AM,15617.2,15566.0,19.56,3.57,,,,,
1204,03/27/13 11:55:20 AM,15617.2,15566.0,19.56,3.56,,,,,
1205,03/27/13 11:55:22 AM,15626.3,15560.9,19.56,3.56,,,,,
1206,03/27/13 11:55:24 AM,15640.0,15558.3,19.56,3.56,,,,,
1207,03/27/13 11:55:26 AM,15640.0,15571.1,19.56,3.56,,,,,
1208,03/27/13 11:55:28 AM,15640.0,15571.1,19.56,3.57,,,,,
1209,03/27/13 11:55:30 AM,15653.7,15573.6,19.54,3.57,,,,,
1210,03/27/13 11:55:32 AM,15653.7,15581.3,19.56,3.56,,,,,
1211,03/27/13 11:55:34 AM,15662.9,15580.0,19.54,3.56,,,,,
1212,03/27/13 11:55:36 AM,15676.6,15586.4,19.56,3.57,,,,,
1213,03/27/13 11:55:38 AM,15653.7,15587.7,19.56,3.56,,,,,
1214,03/27/13 11:55:40 AM,15667.5,15591.6,19.54,3.56,,,,,
1215,03/27/13 11:55:42 AM,15667.5,15594.1,19.56,3.56,,,,,
1216,03/27/13 11:55:44 AM,15662.9,15603.1,19.56,3.57,,,,,
1217,03/27/13 11:55:46 AM,15676.6,15600.5,19.54,3.56,,,,,
1218,03/27/13 11:55:48 AM,15681.2,15601.8,19.57,3.57,,,,,
1219,03/27/13 11:55:50 AM,15681.2,15598.0,19.56,3.56,,,,,
1220,03/27/13 11:55:52 AM,15690.4,15610.8,19.54,3.57,,,,,
1221,03/27/13 11:55:54 AM,15690.4,15617.2,19.54,3.56,,,,,
1222,03/27/13 11:55:56 AM,15721.0,15632.5,19.54,3.57,,,,,
1223,03/27/13 11:55:58 AM,15711.8,15640.2,19.56,3.56,,,,,
1224,03/27/13 11:56:00 AM,15739.4,15659.5,19.54,3.57,,,,,
1225,03/27/13 11:56:02 AM,15762.4,15671.0,19.56,3.56,,,,,
1226,03/27/13 11:56:04 AM,15762.4,15676.1,19.54,3.56,,,,,
1227,03/27/13 11:56:06 AM,15762.4,15673.6,19.56,3.57,,,,,
1228,03/27/13 11:56:08 AM,15776.2,15678.7,19.54,3.56,,,,,
1229,03/27/13 11:56:10 AM,15771.6,15677.4,19.53,3.56,,,,,
1230,03/27/13 11:56:12 AM,15753.2,15665.9,19.54,3.56,,,,,
1231,03/27/13 11:56:14 AM,15739.4,15656.9,19.54,3.56,,,,,
1232,03/27/13 11:56:16 AM,15731.7,15645.4,19.54,3.56,,,,,
1233,03/27/13 11:56:18 AM,15704.1,15627.4,19.56,3.56,,,,,
1234,03/27/13 11:56:20 AM,15681.2,15600.5,19.56,3.56,,,,,
1235,03/27/13 11:56:22 AM,15667.5,15599.2,19.56,3.56,,,,,
1236,03/27/13 11:56:24 AM,15667.5,15585.2,19.56,3.56,,,,,
1237,03/27/13 11:56:26 AM,15672.1,15583.9,19.56,3.56,,,,,
1238,03/27/13 11:56:28 AM,15672.1,15578.8,19.56,3.56,,,,,
1239,03/27/13 11:56:30 AM,15672.1,15587.7,19.56,3.57,,,,,
1240,03/27/13 11:56:32 AM,15658.3,15587.7,19.56,3.57,,,,,
1241,03/27/13 11:56:34 AM,15685.8,15582.6,19.56,3.56,,,,,
1242,03/27/13 11:56:36 AM,15667.5,15587.7,19.56,3.57,,,,,
1243,03/27/13 11:56:38 AM,15695.0,15603.1,19.56,3.57,,,,,
1244,03/27/13 11:56:40 AM,15704.1,15622.3,19.56,3.57,,,,,
1245,03/27/13 11:56:42 AM,15717.9,15628.7,19.57,3.56,,,,,
1246,03/27/13 11:56:44 AM,15745.5,15651.8,19.54,3.57,,,,,
1247,03/27/13 11:56:46 AM,15745.5,15659.5,19.56,3.57,,,,,
1248,03/27/13 11:56:48 AM,15767.0,15669.7,19.54,3.57,,,,,
1249,03/27/13 11:56:50 AM,15767.0,15680.0,19.56,3.56,,,,,
1250,03/27/13 11:56:52 AM,15790.0,15690.2,19.56,3.57,,,,,
1251,03/27/13 11:56:54 AM,15782.3,15683.8,19.54,3.56,,,,,
1252,03/27/13 11:56:56 AM,15803.8,15697.9,19.56,3.56,,,,,
1253,03/27/13 11:56:58 AM,15803.8,15697.9,19.56,3.56,,,,,
1254,03/27/13 11:57:00 AM,15803.8,15701.8,19.54,3.56,,,,,
1255,03/27/13 11:57:02 AM,15803.8,15705.6,19.54,3.56,,,,,
1256,03/27/13 11:57:04 AM,15817.7,15714.6,19.54,3.56,,,,,
1257,03/27/13 11:57:06 AM,15826.9,15717.2,19.54,3.57,,,,,
1258,03/27/13 11:57:08 AM,15831.5,15731.3,19.54,3.57,,,,,
1259,03/27/13 11:57:10 AM,15854.6,15736.4,19.54,3.56,,,,,
1260,03/27/13 11:57:12 AM,15831.5,15737.7,19.54,3.56,,,,,
1261,03/27/13 11:57:14 AM,15854.6,15755.7,19.54,3.57,,,,,
1262,03/27/13 11:57:16 AM,15868.5,15757.0,19.54,3.57,,,,,
1263,03/27/13 11:57:18 AM,15891.7,15784.0,19.53,3.56,,,,,
1264,03/27/13 11:57:20 AM,15914.9,15800.7,19.54,3.56,,,,,
1265,03/27/13 11:57:22 AM,15942.8,15829.0,19.53,3.56,,,,,
1266,03/27/13 11:57:24 AM,15966.0,15870.2,19.54,3.56,,,,,
1267,03/27/13 11:57:26 AM,15966.0,15866.3,19.54,3.57,,,,,
1268,03/27/13 11:57:28 AM,16026.7,15905.0,19.53,3.56,,,,,
1269,03/27/13 11:57:30 AM,16040.7,15908.9,19.56,3.56,,,,,
1270,03/27/13 11:57:32 AM,16031.3,15907.6,19.54,3.56,,,,,
1271,03/27/13 11:57:34 AM,16031.3,15916.6,19.53,3.56,,,,,
1272,03/27/13 11:57:36 AM,16017.3,15911.4,19.54,3.57,,,,,
1273,03/27/13 11:57:38 AM,16017.3,15908.9,19.54,3.56,,,,,
1274,03/27/13 11:57:40 AM,16026.7,15907.6,19.53,3.56,,,,,
1275,03/27/13 11:57:42 AM,15956.7,15858.6,19.53,3.57,,,,,
1276,03/27/13 11:57:44 AM,15989.3,15875.4,19.53,3.56,,,,,
1277,03/27/13 11:57:46 AM,16040.7,15915.3,19.53,3.56,,,,,
1278,03/27/13 11:57:48 AM,16040.7,15930.8,19.53,3.56,,,,,
1279,03/27/13 11:57:50 AM,16054.7,15939.8,19.53,3.57,,,,,
1280,03/27/13 11:57:52 AM,16054.7,15935.9,19.54,3.56,,,,,
1281,03/27/13 11:57:54 AM,16078.1,15945.0,19.53,3.56,,,,,
1282,03/27/13 11:57:56 AM,16084.4,15964.3,19.53,3.56,,,,,
1283,03/27/13 11:57:58 AM,16117.2,15985.0,19.53,3.57,,,,,
1284,03/27/13 11:58:00 AM,16154.8,16036.7,19.53,3.56,,,,,
1285,03/27/13 11:58:02 AM,16154.8,16043.1,19.53,3.56,,,,,
1286,03/27/13 11:58:04 AM,16168.9,16059.9,19.53,3.56,,,,,
1287,03/27/13 11:58:06 AM,16231.8,16098.8,19.52,3.56,,,,,
1288,03/27/13 11:58:08 AM,16255.4,16122.1,19.53,3.56,,,,,
1289,03/27/13 11:58:10 AM,16342.4,16189.5,19.53,3.57,,,,,
1290,03/27/13 11:58:12 AM,16370.9,16233.6,19.53,3.56,,,,,
1291,03/27/13 11:58:14 AM,16514.3,16354.5,19.52,3.56,,,,,
1292,03/27/13 11:58:16 AM,16450.5,16303.7,19.53,3.57,,,,,
1293,03/27/13 11:58:18 AM,16283.8,16137.6,19.53,3.56,,,,,
1294,03/27/13 11:58:20 AM,16192.5,16062.5,19.53,3.56,,,,,
1295,03/27/13 11:58:22 AM,16183.0,16053.5,19.53,3.56,,,,,
1296,03/27/13 11:58:24 AM,16168.9,16038.0,19.53,3.56,,,,,
1297,03/27/13 11:58:26 AM,16154.8,16027.6,19.53,3.56,,,,,
1298,03/27/13 11:58:28 AM,16131.3,15992.7,19.53,3.56,,,,,
1299,03/27/13 11:58:30 AM,16178.3,16048.3,19.53,3.56,,,,,
1300,03/27/13 11:58:32 AM,16211.3,16072.9,19.53,3.56,,,,,
1301,03/27/13 11:58:34 AM,16208.2,16072.9,19.53,3.56,,,,,
1302,03/27/13 11:58:36 AM,16548.0,16404.0,19.53,3.56,,,,,
1303,03/27/13 11:58:38 AM,16739.7,16572.3,19.53,3.56,,,,,
1304,03/27/13 11:58:40 AM,16817.6,16640.4,19.52,3.56,,,,,
1305,03/27/13 11:58:42 AM,16982.6,16804.3,19.52,3.56,,,,,
1306,03/27/13 11:58:44 AM,17066.5,16883.2,19.52,3.56,,,,,
1307,03/27/13 11:58:46 AM,17761.9,17511.0,19.52,3.56,,,,,
1308,03/27/13 11:58:48 AM,20242.8,19724.2,19.50,3.56,,,,,
1309,03/27/13 11:58:50 AM,23755.5,22231.0,19.52,3.56,,,,,
1310,03/27/13 11:58:52 AM,26608.8,23960.4,19.52,3.56,,,,,
1311,03/27/13 11:58:54 AM,31572.3,26370.2,19.52,3.56,,,,,
1312,03/27/13 11:58:56 AM,32027.3,26550.4,19.52,3.56,,,,,
1313,03/27/13 11:58:58 AM,32348.1,26724.5,19.52,3.56,,,,,
1314,03/27/13 11:59:00 AM,32893.6,27392.1,19.52,3.56,,,,,
1315,03/27/13 11:59:02 AM,32893.6,27966.7,19.52,3.56,,,,,
1316,03/27/13 11:59:04 AM,32893.6,28403.8,19.50,3.56,,,,,
1317,03/27/13 11:59:06 AM,32893.6,28558.8,19.50,3.56,,,,,
1318,03/27/13 11:59:08 AM,32893.6,28586.0,19.50,3.56,,,,,
1319,03/27/13 11:59:10 AM,32893.6,28708.1,19.49,3.56,,,,,
1320,03/27/13 11:59:12 AM,32893.6,28902.3,19.49,3.56,,,,,
1321,03/27/13 11:59:14 AM,32893.6,28902.3,19.50,3.56,,,,,
1322,03/27/13 11:59:16 AM,32893.6,28915.0,19.49,3.57,,,,,
1323,03/27/13 11:59:18 AM,32893.6,28950.7,19.50,3.56,,,,,
1324,03/27/13 11:59:20 AM,32893.6,28932.8,19.49,3.57,,,,,
1325,03/27/13 11:59:22 AM,32893.6,28968.6,19.50,3.56,,,,,
1326,03/27/13 11:59:24 AM,32893.6,28963.5,19.50,3.56,,,,,
1327,03/27/13 11:59:26 AM,32893.6,28973.7,19.50,3.56,,,,,
1328,03/27/13 11:59:28 AM,32893.6,28955.8,19.49,3.56,,,,,
1329,03/27/13 11:59:30 AM,32893.6,28968.6,19.47,3.57,,,,,
1330,03/27/13 11:59:32 AM,32893.6,28963.5,19.49,3.56,,,,,
1331,03/27/13 11:59:34 AM,32893.6,28945.6,19.50,3.56,,,,,
1332,03/27/13 11:59:36 AM,32893.6,28958.3,19.49,3.56,,,,,
1333,03/27/13 11:59:38 AM,32893.6,28963.5,19.49,3.56,,,,,
1334,03/27/13 11:59:40 AM,32893.6,28963.5,19.50,3.56,,,,,
1335,03/27/13 11:59:42 AM,32893.6,28950.7,19.50,3.56,,,,,
1336,03/27/13 11:59:44 AM,32893.6,28968.6,19.49,3.56,,,,,
1337,03/27/13 11:59:46 AM,32893.6,28955.8,19.49,3.56,,,,,
1338,03/27/13 11:59:48 AM,32893.6,28981.3,19.49,3.56,,,,,
1339,03/27/13 11:59:50 AM,32893.6,29004.4,19.50,3.56,,,,,
1340,03/27/13 11:59:52 AM,32893.6,29017.2,19.50,3.56,,,,,
1341,03/27/13 11:59:54 AM,32893.6,29017.2,19.50,3.56,,,,,
1342,03/27/13 11:59:56 AM,32893.6,29017.2,19.50,3.56,,,,,
1343,03/27/13 11:59:58 AM,32893.6,28968.6,19.49,3.56,,,,,
1344,03/27/13 12:00:00 PM,32893.6,28950.7,19.50,3.56,,,,,
1345,03/27/13 12:00:02 PM,32893.6,28915.0,19.49,3.56,,,,,
1346,03/27/13 12:00:04 PM,32893.6,28927.7,19.50,3.57,,,,,
1347,03/27/13 12:00:06 PM,32893.6,28927.7,19.50,3.56,,,,,
1348,03/27/13 12:00:08 PM,32893.6,28963.5,19.49,3.56,,,,,
1349,03/27/13 12:00:10 PM,32893.6,28927.7,19.50,3.56,,,,,
1350,03/27/13 12:00:12 PM,32893.6,28909.9,19.50,3.56,,,,,
1351,03/27/13 12:00:14 PM,32893.6,28976.2,19.50,3.56,,,,,
1352,03/27/13 12:00:16 PM,32893.6,28968.6,19.49,3.56,,,,,
1353,03/27/13 12:00:18 PM,32893.6,29004.4,19.50,3.56,,,,,
1354,03/27/13 12:00:20 PM,32893.6,28999.3,19.50,3.56,,,,,
1355,03/27/13 12:00:22 PM,32893.6,29017.2,19.50,3.56,,,,,
1356,03/27/13 12:00:24 PM,32893.6,29004.4,19.50,3.56,,,,,
1357,03/27/13 12:00:26 PM,32893.6,29035.2,19.49,3.56,,,,,
1358,03/27/13 12:00:28 PM,32893.6,29012.1,19.50,3.56,,,,,
1359,03/27/13 12:00:30 PM,32893.6,29012.1,19.50,3.56,,,,,
1360,03/27/13 12:00:32 PM,32893.6,29022.3,19.50,3.56,,,,,
1361,03/27/13 12:00:34 PM,32893.6,29035.2,19.50,3.56,,,,,
1362,03/27/13 12:00:36 PM,32893.6,29035.2,19.50,3.56,,,,,
1363,03/27/13 12:00:38 PM,32893.6,29017.2,19.50,3.56,,,,,
1364,03/27/13 12:00:40 PM,32893.6,29048.0,19.50,3.56,,,,,
1365,03/27/13 12:00:42 PM,32893.6,29053.1,19.50,3.56,,,,,
1366,03/27/13 12:00:44 PM,32893.6,29030.0,19.47,3.57,,,,,
1367,03/27/13 12:00:46 PM,32893.6,29053.1,19.49,3.56,,,,,
1368,03/27/13 12:00:48 PM,32893.6,29058.3,19.49,3.56,,,,,
1369,03/27/13 12:00:50 PM,32893.6,28986.5,19.49,3.56,,,,,
1370,03/27/13 12:00:52 PM,32893.6,28976.2,19.50,3.56,,,,,
1371,03/27/13 12:00:54 PM,32893.6,28999.3,19.50,3.56,,,,,
1372,03/27/13 12:00:56 PM,32893.6,28981.3,19.50,3.56,,,,,
1373,03/27/13 12:00:58 PM,32893.6,29048.0,19.49,3.56,,,,,
1374,03/27/13 12:01:00 PM,32893.6,29071.2,19.50,3.56,,,,,
1375,03/27/13 12:01:02 PM,32893.6,29071.2,19.50,3.56,,,,,
1376,03/27/13 12:01:04 PM,32893.6,29004.4,19.49,3.56,,,,,
1377,03/27/13 12:01:06 PM,32893.6,29078.9,19.50,3.56,,,,,
1378,03/27/13 12:01:08 PM,32893.6,29078.9,19.50,3.56,,,,,
1379,03/27/13 12:01:10 PM,32893.6,29078.9,19.50,3.56,,,,,
1380,03/27/13 12:01:12 PM,32893.6,29071.2,19.50,3.56,,,,,
1381,03/27/13 12:01:14 PM,32893.6,29066.0,19.50,3.56,,,,,
1382,03/27/13 12:01:16 PM,32893.6,29084.0,19.50,3.56,,,,,
1383,03/27/13 12:01:18 PM,32893.6,29053.1,19.49,3.56,,,,,
1384,03/27/13 12:01:20 PM,32893.6,29035.2,19.50,3.56,,,,,
1385,03/27/13 12:01:22 PM,32893.6,29060.9,19.50,3.56,,,,,
1386,03/27/13 12:01:24 PM,32893.6,29053.1,19.50,3.56,,,,,
1387,03/27/13 12:01:26 PM,32893.6,29058.3,19.50,3.56,,,,,
1388,03/27/13 12:01:28 PM,32893.6,29120.2,19.50,3.57,,,,,
1389,03/27/13 12:01:30 PM,32893.6,29107.3,19.50,3.56,,,,,
1390,03/27/13 12:01:32 PM,32893.6,29107.3,19.50,3.56,,,,,
1391,03/27/13 12:01:34 PM,32893.6,29115.0,19.50,3.57,,,,,
1392,03/27/13 12:01:36 PM,32893.6,29120.2,19.50,3.56,,,,,
1393,03/27/13 12:01:38 PM,32893.6,29120.2,19.50,3.57,,,,,
